,year,state,commodity_name,refed_food_department,refed_food_category,acres_planted,acres_harvested,us_dollars_harvested,tons_harvested,percent_maturity
2461,2016,Tennessee,PUMPKINS,Produce,Pumpkins,1500.0,1400.0,4641000.0,10500.0,0.5
2462,2016,Texas,PUMPKINS,Produce,Pumpkins,4400.0,4000.0,17056000.0,82000.0,0.5
2463,2016,Virginia,PUMPKINS,Produce,Pumpkins,3800.0,3600.0,18421000.0,30600.0,0.5
2464,2016,Washington,PUMPKINS,Produce,Pumpkins,3000.0,2900.0,13538000.0,26100.0,0.5
2465,2016,Wisconsin,PUMPKINS,Produce,Pumpkins,3700.0,3200.0,6254000.0,17600.0,0.5
2466,2016,California,RASPBERRIES,Produce,Raspberries,8450.0,8450.0,303355000.0,84835.0,0.5
2467,2016,Oregon,RASPBERRIES,Produce,Raspberries,1750.0,1750.0,9260000.0,4275.0,0.5
2468,2016,Washington,RASPBERRIES,Produce,Raspberries,9610.0,9610.0,67970000.0,40055.0,0.5
2469,2016,Arizona,SPINACH,Produce,Spinach,11200.0,11200.0,93139000.0,100800.0,0.5
2470,2016,California,SPINACH,Produce,Spinach,40000.0,39000.0,256978000.0,253500.0,0.5
2471,2016,New Jersey,SPINACH,Produce,Spinach,2500.0,2400.0,14111000.0,19800.0,0.5
2472,2016,Texas,SPINACH,Produce,Spinach,4200.0,4000.0,10245000.0,49000.0,0.5
2473,2016,California,SQUASH,Produce,Squash,7900.0,7800.0,43796000.0,78000.0,0.5
2474,2016,Florida,SQUASH,Produce,Squash,7400.0,6900.0,35787000.0,39675.0,0.5
2475,2016,Georgia,SQUASH,Produce,Squash,3700.0,3600.0,22572000.0,29700.0,0.5
2476,2016,Michigan,SQUASH,Produce,Squash,9600.0,9300.0,33570000.0,111600.0,0.5
2477,2016,New Jersey,SQUASH,Produce,Squash,3100.0,2900.0,10921000.0,16675.0,0.5
2478,2016,New York,SQUASH,Produce,Squash,5800.0,5600.0,27936000.0,47600.0,0.5
2479,2016,North Carolina,SQUASH,Produce,Squash,3800.0,3700.0,7326000.0,12210.0,0.5
2480,2016,Oregon,SQUASH,Produce,Squash,4400.0,4400.0,10981000.0,63800.0,0.5
2481,2016,Texas,SQUASH,Produce,Squash,2000.0,1900.0,7042000.0,8550.0,0.5
2482,2016,California,STRAWBERRIES,Produce,Strawberries,38200.0,38200.0,2849626000.0,1356100.0,0.5
2483,2016,Florida,STRAWBERRIES,Produce,Strawberries,9500.0,9500.0,323285000.0,97375.0,0.5
2484,2016,New York,STRAWBERRIES,Produce,Strawberries,1260.0,1260.0,11844000.0,2520.0,0.5
2485,2016,North Carolina,STRAWBERRIES,Produce,Strawberries,1100.0,1100.0,24684000.0,6600.0,0.5
2486,2016,Oregon,STRAWBERRIES,Produce,Strawberries,2400.0,2400.0,20195000.0,11640.0,0.5
2487,2016,Washington,STRAWBERRIES,Produce,Strawberries,1300.0,1300.0,14077000.0,6110.0,0.5
2488,2016,California,SWEET CORN,Produce,Sweet corn,35000.0,34900.0,163751000.0,296650.0,0.5
2489,2016,Delaware,SWEET CORN,Produce,Sweet corn,10000.0,9800.0,14262000.0,61250.0,0.5
2490,2016,Florida,SWEET CORN,Produce,Sweet corn,37600.0,34500.0,160080000.0,250125.0,0.5
2491,2016,Georgia,SWEET CORN,Produce,Sweet corn,27000.0,26000.0,87750000.0,195000.0,0.5
2492,2016,Idaho,SWEET CORN,Produce,Sweet corn,4300.0,4200.0,10352000.0,23100.0,0.5
2493,2016,Illinois,SWEET CORN,Produce,Sweet corn,15500.0,14600.0,16962000.0,105850.0,0.5
2494,2016,Indiana,SWEET CORN,Produce,Sweet corn,5300.0,5000.0,11160000.0,18000.0,0.5
2495,2016,Maryland,SWEET CORN,Produce,Sweet corn,7300.0,7200.0,13121000.0,55800.0,0.5
2496,2016,Michigan,SWEET CORN,Produce,Sweet corn,9800.0,9200.0,21818000.0,42780.0,0.5
2497,2016,Minnesota,SWEET CORN,Produce,Sweet corn,120000.0,114000.0,73592000.0,798000.0,0.5
2498,2016,New Jersey,SWEET CORN,Produce,Sweet corn,6500.0,6400.0,15983000.0,27520.0,0.5
2499,2016,New York,SWEET CORN,Produce,Sweet corn,28900.0,26600.0,48720000.0,126350.0,0.5
2500,2016,Ohio,SWEET CORN,Produce,Sweet corn,11000.0,10000.0,26896000.0,41000.0,0.5
2501,2016,Oregon,SWEET CORN,Produce,Sweet corn,25000.0,24900.0,43343000.0,242775.0,0.5
2502,2016,Pennsylvania,SWEET CORN,Produce,Sweet corn,11600.0,10800.0,25182000.0,35100.0,0.5
2503,2016,Washington,SWEET CORN,Produce,Sweet corn,82000.0,80000.0,88691000.0,800000.0,0.5
2504,2016,Wisconsin,SWEET CORN,Produce,Sweet corn,61500.0,60300.0,48958000.0,512550.0,0.5
2505,2016,Florida,TANGELOS,Produce,Tangelos,2500.0,2500.0,8784000.0,18000.0,0.5
2506,2016,Florida,TANGERINES,Produce,Tangerines,8300.0,8300.0,32784000.0,67000.0,0.5
2507,2016,California,TOMATOES,Produce,Tomatoes,287500.0,285300.0,1310483000.0,13038210.0,0.5
2508,2016,Florida,TOMATOES,Produce,Tomatoes,30000.0,28000.0,382200000.0,364000.0,0.5
2509,2016,Indiana,TOMATOES,Produce,Tomatoes,8300.0,8000.0,30954000.0,260000.0,0.5
2510,2016,Michigan,TOMATOES,Produce,Tomatoes,6000.0,5700.0,33919000.0,158175.0,0.5
2511,2016,New Jersey,TOMATOES,Produce,Tomatoes,3900.0,3800.0,51626000.0,49400.0,0.5
2512,2016,North Carolina,TOMATOES,Produce,Tomatoes,3500.0,3400.0,57127000.0,52700.0,0.5
2513,2016,Ohio,TOMATOES,Produce,Tomatoes,5800.0,5600.0,46862000.0,141400.0,0.5
2514,2016,South Carolina,TOMATOES,Produce,Tomatoes,3400.0,3300.0,32340000.0,46200.0,0.5
2515,2016,Tennessee,TOMATOES,Produce,Tomatoes,3900.0,3600.0,48310000.0,60300.0,0.5
2516,2016,Virginia,TOMATOES,Produce,Tomatoes,2600.0,2400.0,23184000.0,25200.0,0.5
2517,2016,Arizona,WATERMELON,Produce,Watermelons,5500.0,5500.0,35244000.0,122375.0,0.5
2518,2016,California,WATERMELON,Produce,Watermelons,10500.0,10400.0,102211000.0,280800.0,0.5
2519,2016,Delaware,WATERMELON,Produce,Watermelons,3900.0,3800.0,19418000.0,69350.0,0.5
2520,2016,Florida,WATERMELON,Produce,Watermelons,22500.0,22200.0,125097000.0,388500.0,0.5
2521,2016,Georgia,WATERMELON,Produce,Watermelons,21000.0,20900.0,83140000.0,355300.0,0.5
2522,2016,Indiana,WATERMELON,Produce,Watermelons,6700.0,6600.0,34056000.0,141900.0,0.5
2523,2016,Maryland,WATERMELON,Produce,Watermelons,4600.0,4200.0,16953000.0,72450.0,0.5
2524,2016,Missouri,WATERMELON,Produce,Watermelons,2800.0,2700.0,12192000.0,52650.0,0.5
2525,2016,North Carolina,WATERMELON,Produce,Watermelons,6600.0,6300.0,20576000.0,72450.0,0.5
2526,2016,South Carolina,WATERMELON,Produce,Watermelons,4700.0,4400.0,23918000.0,79200.0,0.5
2527,2016,Texas,WATERMELON,Produce,Watermelons,28000.0,25000.0,73950000.0,362500.0,0.5
2528,2017,Alabama,PECANS,Dry goods,Nuts and seeds,8400.0,8400.0,3628000.0,925.0,0.5
2529,2017,Alabama,PEANUTS,Dry goods,Nuts and seeds,195000.0,193000.0,155683000.0,352225.0,0.5
2530,2017,Arizona,PECANS,Dry goods,Nuts and seeds,16000.0,16000.0,70000000.0,14000.0,0.5
2531,2017,Arkansas,PEANUTS,Dry goods,Nuts and seeds,30000.0,29000.0,32277000.0,76850.0,0.5
2532,2017,California,ALMONDS,Dry goods,Nuts and seeds,1030000.0,1030000.0,5603950000.0,1135000.0,0.5
2533,2017,California,PISTACHIOS,Dry goods,Nuts and seeds,250000.0,250000.0,1014507000.0,300150.0,0.5
2534,2017,California,WALNUTS,Dry goods,Nuts and seeds,335000.0,335000.0,1568700000.0,630000.0,0.5
2535,2017,California,PECANS,Dry goods,Nuts and seeds,3600.0,3600.0,11500000.0,2500.0,0.5
2536,2017,Florida,PEANUTS,Dry goods,Nuts and seeds,195000.0,185000.0,146159000.0,319125.0,0.5
2537,2017,Georgia,PECANS,Dry goods,Nuts and seeds,120000.0,120000.0,256800000.0,53500.0,0.5
2538,2017,Georgia,PEANUTS,Dry goods,Nuts and seeds,835000.0,825000.0,789467000.0,1786125.0,0.5
2539,2017,Hawaii,MACADAMIAS,Dry goods,Nuts and seeds,17000.0,17000.0,53900000.0,24500.0,0.5
2540,2017,Louisiana,PECANS,Dry goods,Nuts and seeds,12300.0,12300.0,12250000.0,4000.0,0.5
2541,2017,Mississippi,PEANUTS,Dry goods,Nuts and seeds,44000.0,43000.0,35432000.0,86000.0,0.5
2542,2017,New Mexico,PECANS,Dry goods,Nuts and seeds,43500.0,43500.0,220800000.0,46000.0,0.5
2543,2017,New Mexico,PEANUTS,Dry goods,Nuts and seeds,7600.0,7600.0,7687000.0,13300.0,0.5
2544,2017,North Carolina,PEANUTS,Dry goods,Nuts and seeds,119000.0,117000.0,113689000.0,239850.0,0.5
2545,2017,Oklahoma,PECANS,Dry goods,Nuts and seeds,86000.0,86000.0,24230000.0,7000.0,0.5
2546,2017,Oklahoma,PEANUTS,Dry goods,Nuts and seeds,22000.0,21000.0,19845000.0,39690.0,0.5
2547,2017,Oregon,HAZELNUTS,Dry goods,Nuts and seeds,40000.0,40000.0,73600000.0,32000.0,0.5
2548,2017,South Carolina,PEANUTS,Dry goods,Nuts and seeds,122000.0,118000.0,105728000.0,236000.0,0.5
2549,2017,Texas,PECANS,Dry goods,Nuts and seeds,115000.0,115000.0,110010000.0,24500.0,0.5
2550,2017,Texas,PEANUTS,Dry goods,Nuts and seeds,275000.0,210000.0,199399000.0,348600.0,0.5
2551,2017,Virginia,PEANUTS,Dry goods,Nuts and seeds,27000.0,27000.0,28651000.0,59940.0,0.5
2552,2017,California,OLIVES,Dry goods,"Pickles, olives, and pickled vegetables",40000.0,40000.0,186649000.0,192300.0,0.5
2553,2017,California,APPLES,Produce,Apples,13000.0,13000.0,74980000.0,115000.0,0.5
2554,2017,Connecticut,APPLES,Produce,Apples,1800.0,1800.0,19895000.0,14750.0,0.5
2555,2017,Idaho,APPLES,Produce,Apples,2100.0,2100.0,8150000.0,23700.0,0.5
2556,2017,Illinois,APPLES,Produce,Apples,1700.0,1700.0,13840000.0,11200.0,0.5
2557,2017,Maine,APPLES,Produce,Apples,2700.0,2700.0,16473000.0,19600.0,0.5
2558,2017,Maryland,APPLES,Produce,Apples,1800.0,1800.0,9278000.0,24200.0,0.5
2559,2017,Massachusetts,APPLES,Produce,Apples,3300.0,3300.0,18539000.0,24800.0,0.5
2560,2017,Michigan,APPLES,Produce,Apples,33000.0,33000.0,272310000.0,450000.0,0.5
2561,2017,Minnesota,APPLES,Produce,Apples,2900.0,2900.0,20900000.0,12850.0,0.5
2562,2017,New Jersey,APPLES,Produce,Apples,2200.0,2200.0,34890000.0,19250.0,0.5
2563,2017,New York,APPLES,Produce,Apples,43600.0,43600.0,357238000.0,675000.0,0.5
2564,2017,North Carolina,APPLES,Produce,Apples,5200.0,5200.0,25199000.0,52000.0,0.5
2565,2017,Ohio,APPLES,Produce,Apples,4000.0,4000.0,27702000.0,29450.0,0.5
2566,2017,Oregon,APPLES,Produce,Apples,5000.0,5000.0,38674000.0,87600.0,0.5
2567,2017,Pennsylvania,APPLES,Produce,Apples,20000.0,20000.0,117287000.0,264000.0,0.5
2568,2017,Vermont,APPLES,Produce,Apples,2100.0,2100.0,22789000.0,15450.0,0.5
2569,2017,Virginia,APPLES,Produce,Apples,10000.0,10000.0,48557000.0,112500.0,0.5
2570,2017,Washington,APPLES,Produce,Apples,165000.0,165000.0,2430353000.0,3750000.0,0.5
2571,2017,West Virginia,APPLES,Produce,Apples,4800.0,4800.0,18096000.0,51000.0,0.5
2572,2017,Wisconsin,APPLES,Produce,Apples,4000.0,4000.0,26297000.0,24500.0,0.5
2573,2017,California,APRICOTS,Produce,Apricots,10300.0,10300.0,34870000.0,37000.0,0.5
2574,2017,Washington,APRICOTS,Produce,Apricots,1000.0,1000.0,9686000.0,8650.0,0.5
2575,2017,California,ARTICHOKES,Produce,Artichokes,7200.0,7200.0,65520000.0,46800.0,0.5
2576,2017,California,ASPARAGUS,Produce,Asparagus,8300.0,8000.0,34650000.0,10000.0,0.5
2577,2017,Michigan,ASPARAGUS,Produce,Asparagus,12000.0,11300.0,26136000.0,15255.0,0.5
2578,2017,New Jersey,ASPARAGUS,Produce,Asparagus,2200.0,2100.0,13054000.0,3570.0,0.5
2579,2017,Washington,ASPARAGUS,Produce,Asparagus,5100.0,4900.0,26832000.0,13230.0,0.5
2580,2017,California,AVOCADOS,Produce,Avocados,51500.0,51500.0,382460000.0,170000.0,0.5
2581,2017,Florida,AVOCADOS,Produce,Avocados,5900.0,5900.0,8014000.0,16900.0,0.5
2582,2017,Hawaii,AVOCADOS,Produce,Avocados,740.0,740.0,1538000.0,780.0,0.5
2583,2017,Hawaii,BANANAS,Produce,Bananas,950.0,950.0,6028000.0,3330.0,0.5
2584,2017,California,PEPPERS,Produce,Bell peppers,16000.0,15900.0,282452000.0,333900.0,0.5
2585,2017,Florida,PEPPERS,Produce,Bell peppers,12500.0,12000.0,188940000.0,201000.0,0.5
2586,2017,Georgia,PEPPERS,Produce,Bell peppers,3500.0,3400.0,43581000.0,49300.0,0.5
2587,2017,Michigan,PEPPERS,Produce,Bell peppers,2300.0,2200.0,15318000.0,28050.0,0.5
2588,2017,New Jersey,PEPPERS,Produce,Bell peppers,3500.0,3400.0,39381000.0,47600.0,0.5
2589,2017,New York,PEPPERS,Produce,Bell peppers,1000.0,900.0,5196000.0,5175.0,0.5
2590,2017,North Carolina,PEPPERS,Produce,Bell peppers,2200.0,2100.0,25487000.0,28350.0,0.5
2591,2017,Ohio,PEPPERS,Produce,Bell peppers,1400.0,1300.0,11700000.0,14625.0,0.5
2592,2017,Pennsylvania,PEPPERS,Produce,Bell peppers,1100.0,1000.0,13522000.0,11500.0,0.5
2593,2017,Oregon,BLACKBERRIES,Produce,Blackberries,6300.0,6300.0,31115000.0,20125.0,0.5
2594,2017,California,BLUEBERRIES,Produce,Blueberries,6600.0,6600.0,137596000.0,31515.0,0.5
2595,2017,Florida,BLUEBERRIES,Produce,Blueberries,5200.0,5200.0,84633000.0,10035.0,0.5
2596,2017,Georgia,BLUEBERRIES,Produce,Blueberries,8800.0,8800.0,73527000.0,16455.0,0.5
2597,2017,Maine,BLUEBERRIES,Produce,Blueberries,17000.0,17000.0,17561000.0,33900.0,0.5
2598,2017,Michigan,BLUEBERRIES,Produce,Blueberries,20000.0,20000.0,116400000.0,51000.0,0.5
2599,2017,Mississippi,BLUEBERRIES,Produce,Blueberries,1500.0,1500.0,5755000.0,1935.0,0.5
2600,2017,New Jersey,BLUEBERRIES,Produce,Blueberries,9300.0,9300.0,77882000.0,20590.0,0.5
2601,2017,New York,BLUEBERRIES,Produce,Blueberries,800.0,800.0,3771000.0,810.0,0.5
2602,2017,North Carolina,BLUEBERRIES,Produce,Blueberries,6300.0,6300.0,53797000.0,12850.0,0.5
2603,2017,Oregon,BLUEBERRIES,Produce,Blueberries,11700.0,11700.0,147665000.0,55390.0,0.5
2604,2017,Washington,BLUEBERRIES,Produce,Blueberries,13700.0,13700.0,114882000.0,58690.0,0.5
2605,2017,Arizona,BROCCOLI,Produce,Broccoli,9600.0,9600.0,75533000.0,67200.0,0.5
2606,2017,California,BROCCOLI,Produce,Broccoli,120000.0,119000.0,850183000.0,952000.0,0.5
2607,2017,Arizona,CABBAGE,Produce,Cabbage,3300.0,3300.0,29164000.0,83325.0,0.5
2608,2017,California,CABBAGE,Produce,Cabbage,14900.0,14500.0,158625000.0,275500.0,0.5
2609,2017,Florida,CABBAGE,Produce,Cabbage,9000.0,8600.0,47508000.0,154800.0,0.5
2610,2017,Georgia,CABBAGE,Produce,Cabbage,4100.0,3800.0,20583000.0,79800.0,0.5
2611,2017,Michigan,CABBAGE,Produce,Cabbage,4000.0,3900.0,14619000.0,66300.0,0.5
2612,2017,New York,CABBAGE,Produce,Cabbage,13200.0,12700.0,74434000.0,263525.0,0.5
2613,2017,North Carolina,CABBAGE,Produce,Cabbage,2800.0,2700.0,11416000.0,37800.0,0.5
2614,2017,Texas,CABBAGE,Produce,Cabbage,6400.0,6000.0,32040000.0,90000.0,0.5
2615,2017,Wisconsin,CABBAGE,Produce,Cabbage,5200.0,5100.0,42918000.0,140250.0,0.5
2616,2017,Arizona,CANTALOUPE,Produce,Cantaloupe,16000.0,15700.0,84427000.0,176625.0,0.5
2617,2017,California,CANTALOUPE,Produce,Cantaloupe,35000.0,34300.0,155636000.0,471625.0,0.5
2618,2017,Florida,CANTALOUPE,Produce,Cantaloupe,2300.0,2200.0,10296000.0,28600.0,0.5
2619,2017,Georgia,CANTALOUPE,Produce,Cantaloupe,4600.0,4500.0,15498000.0,31500.0,0.5
2620,2017,Indiana,CANTALOUPE,Produce,Cantaloupe,1600.0,1500.0,8280000.0,17250.0,0.5
2621,2017,North Carolina,CANTALOUPE,Produce,Cantaloupe,1300.0,1200.0,6396000.0,12300.0,0.5
2622,2017,Pennsylvania,CANTALOUPE,Produce,Cantaloupe,1000.0,950.0,4442000.0,6890.0,0.5
2623,2017,South Carolina,CANTALOUPE,Produce,Cantaloupe,1000.0,900.0,5720000.0,13950.0,0.5
2624,2017,Texas,CANTALOUPE,Produce,Cantaloupe,2100.0,2000.0,5280000.0,11000.0,0.5
2625,2017,California,CARROTS,Produce,Carrots,62500.0,58500.0,635624000.0,1082250.0,0.5
2626,2017,Michigan,CARROTS,Produce,Carrots,4100.0,4000.0,14948000.0,74000.0,0.5
2627,2017,Texas,CARROTS,Produce,Carrots,2000.0,1900.0,4771000.0,22800.0,0.5
2628,2017,Washington,CARROTS,Produce,Carrots,7100.0,7000.0,31966000.0,245000.0,0.5
2629,2017,Wisconsin,CARROTS,Produce,Carrots,4500.0,4500.0,8820000.0,126000.0,0.5
2630,2017,Arizona,CAULIFLOWER,Produce,Cauliflower,5800.0,5700.0,86153000.0,52725.0,0.5
2631,2017,California,CAULIFLOWER,Produce,Cauliflower,40900.0,40100.0,329584000.0,401000.0,0.5
2632,2017,California,CELERY,Produce,Celery,30000.0,29700.0,305411000.0,742500.0,0.5
2633,2017,Michigan,CELERY,Produce,Celery,2200.0,2100.0,16636000.0,61950.0,0.5
2634,2017,California,CHERRIES,Produce,Cherries,33000.0,33000.0,330773000.0,97800.0,0.5
2635,2017,Michigan,CHERRIES,Produce,Cherries,33000.0,33000.0,55783000.0,115900.0,0.5
2636,2017,New York,CHERRIES,Produce,Cherries,1400.0,1400.0,2436000.0,4000.0,0.5
2637,2017,Oregon,CHERRIES,Produce,Cherries,13000.0,13000.0,70210000.0,55900.0,0.5
2638,2017,Utah,CHERRIES,Produce,Cherries,3300.0,3300.0,7600000.0,13000.0,0.5
2639,2017,Washington,CHERRIES,Produce,Cherries,42500.0,42500.0,479609000.0,275050.0,0.5
2640,2017,Wisconsin,CHERRIES,Produce,Cherries,1600.0,1600.0,2109000.0,5650.0,0.5
2641,2017,Arizona,CHILI PEPPERS,Produce,Chili peppers,1400.0,1200.0,2039000.0,3900.0,0.5
2642,2017,California,CHILI PEPPERS,Produce,Chili peppers,4900.0,4800.0,58874000.0,93600.0,0.5
2643,2017,New Mexico,CHILI PEPPERS,Produce,Chili peppers,8100.0,7600.0,44553000.0,62700.0,0.5
2644,2017,Texas,CHILI PEPPERS,Produce,Chili peppers,2700.0,2400.0,8096000.0,6600.0,0.5
2645,2017,Massachusetts,CRANBERRIES,Produce,Cranberries,12300.0,12300.0,59652000.0,95570.0,0.5
2646,2017,New Jersey,CRANBERRIES,Produce,Cranberries,2700.0,2700.0,17254000.0,23665.0,0.5
2647,2017,Oregon,CRANBERRIES,Produce,Cranberries,2800.0,2800.0,12777000.0,24485.0,0.5
2648,2017,Washington,CRANBERRIES,Produce,Cranberries,1500.0,1500.0,6264000.0,7382.5,0.5
2649,2017,Wisconsin,CRANBERRIES,Produce,Cranberries,20600.0,20600.0,156141000.0,268600.0,0.5
2650,2017,Alabama,CUCUMBERS,Produce,Cucumbers,5600.0,5400.0,16659000.0,37800.0,0.5
2651,2017,California,CUCUMBERS,Produce,Cucumbers,8200.0,8200.0,35485000.0,71750.0,0.5
2652,2017,Florida,CUCUMBERS,Produce,Cucumbers,26000.0,25900.0,137601000.0,265475.0,0.5
2653,2017,Georgia,CUCUMBERS,Produce,Cucumbers,9500.0,9500.0,43853000.0,83125.0,0.5
2654,2017,Michigan,CUCUMBERS,Produce,Cucumbers,38000.0,37500.0,79739000.0,281250.0,0.5
2655,2017,New Jersey,CUCUMBERS,Produce,Cucumbers,3000.0,2900.0,16431000.0,23200.0,0.5
2656,2017,North Carolina,CUCUMBERS,Produce,Cucumbers,10500.0,10500.0,28699000.0,84000.0,0.5
2657,2017,Ohio,CUCUMBERS,Produce,Cucumbers,2100.0,2000.0,5376000.0,17000.0,0.5
2658,2017,Texas,CUCUMBERS,Produce,Cucumbers,6700.0,6100.0,11590000.0,30500.0,0.5
2659,2017,Wisconsin,CUCUMBERS,Produce,Cucumbers,6100.0,5900.0,11531000.0,36875.0,0.5
2660,2017,California,FIGS,Produce,Figs,6700.0,6700.0,28568000.0,31200.0,0.5
2661,2017,California,GARLIC,Produce,Garlic,33000.0,33000.0,390021000.0,255750.0,0.5
2662,2017,California,GRAPEFRUIT,Produce,Grapefruit,9400.0,9400.0,83647000.0,176000.0,0.5
2663,2017,Florida,GRAPEFRUIT,Produce,Grapefruit,33800.0,33800.0,110990000.0,330000.0,0.5
2664,2017,Texas,GRAPEFRUIT,Produce,Grapefruit,16400.0,16400.0,62280000.0,192000.0,0.5
2665,2017,California,GRAPES,Produce,Grapes,829000.0,829000.0,5847966000.0,6507000.0,0.5
2666,2017,Michigan,GRAPES,Produce,Grapes,12500.0,12500.0,24075000.0,63600.0,0.5
2667,2017,Missouri,GRAPES,Produce,Grapes,1700.0,1700.0,4282000.0,6130.0,0.5
2668,2017,New York,GRAPES,Produce,Grapes,33000.0,33000.0,69078000.0,187000.0,0.5
2669,2017,North Carolina,GRAPES,Produce,Grapes,2300.0,2300.0,5287000.0,7210.0,0.5
2670,2017,Ohio,GRAPES,Produce,Grapes,1500.0,1500.0,2964000.0,4640.0,0.5
2671,2017,Oregon,GRAPES,Produce,Grapes,23000.0,23000.0,171710000.0,77000.0,0.5
2672,2017,Pennsylvania,GRAPES,Produce,Grapes,13000.0,13000.0,25610000.0,91700.0,0.5
2673,2017,Texas,GRAPES,Produce,Grapes,4600.0,4600.0,18891000.0,11760.0,0.5
2674,2017,Virginia,GRAPES,Produce,Grapes,4200.0,4200.0,19096000.0,8810.0,0.5
2675,2017,Washington,GRAPES,Produce,Grapes,73000.0,73000.0,318890000.0,419000.0,0.5
2676,2017,California,GREEN BEANS,Produce,Green beans,7700.0,7600.0,55532000.0,39900.0,0.5
2677,2017,Delaware,GREEN BEANS,Produce,Green beans,2200.0,2200.0,2522000.0,6600.0,0.5
2678,2017,Florida,GREEN BEANS,Produce,Green beans,28000.0,27500.0,81453000.0,79750.0,0.5
2679,2017,Georgia,GREEN BEANS,Produce,Green beans,12500.0,10600.0,20124000.0,32330.0,0.5
2680,2017,Illinois,GREEN BEANS,Produce,Green beans,8000.0,7500.0,3750000.0,30000.0,0.5
2681,2017,Indiana,GREEN BEANS,Produce,Green beans,2500.0,2400.0,2893000.0,9360.0,0.5
2682,2017,Maryland,GREEN BEANS,Produce,Green beans,3000.0,3000.0,4264000.0,11100.0,0.5
2683,2017,Michigan,GREEN BEANS,Produce,Green beans,18300.0,17800.0,25898000.0,89000.0,0.5
2684,2017,Minnesota,GREEN BEANS,Produce,Green beans,4800.0,4700.0,3153000.0,24675.0,0.5
2685,2017,New Jersey,GREEN BEANS,Produce,Green beans,2800.0,2600.0,4539000.0,5070.0,0.5
2686,2017,New York,GREEN BEANS,Produce,Green beans,25000.0,24000.0,35881000.0,87600.0,0.5
2687,2017,North Carolina,GREEN BEANS,Produce,Green beans,5100.0,5000.0,6704000.0,9250.0,0.5
2688,2017,Oregon,GREEN BEANS,Produce,Green beans,11900.0,11900.0,27429000.0,77350.0,0.5
2689,2017,Pennsylvania,GREEN BEANS,Produce,Green beans,7500.0,7200.0,10220000.0,24120.0,0.5
2690,2017,Tennessee,GREEN BEANS,Produce,Green beans,6400.0,6300.0,12580000.0,19215.0,0.5
2691,2017,Texas,GREEN BEANS,Produce,Green beans,6800.0,6700.0,3618000.0,20100.0,0.5
2692,2017,Washington,GREEN BEANS,Produce,Green beans,2700.0,2600.0,8770000.0,10270.0,0.5
2693,2017,Wisconsin,GREEN BEANS,Produce,Green beans,66600.0,62500.0,40115000.0,328125.0,0.5
2694,2017,California,HONEYDEW,Produce,Honeydew,11600.0,11600.0,94192000.0,168200.0,0.5
2695,2017,California,KIWIFRUIT,Produce,Kiwis,3600.0,3600.0,34860000.0,33600.0,0.5
2696,2017,Arizona,LEMONS,Produce,Lemons,7300.0,7300.0,45700000.0,66000.0,0.5
2697,2017,California,LEMONS,Produce,Lemons,47000.0,47000.0,717746000.0,820000.0,0.5
2698,2017,Arizona,LETTUCE,Produce,Lettuce,76500.0,75800.0,1218358000.0,1185550.0,0.5
2699,2017,California,LETTUCE,Produce,Lettuce,250500.0,249500.0,3017377000.0,3783375.0,0.5
2700,2017,California,NECTARINES,Produce,Nectarines,16000.0,16000.0,118337000.0,132000.0,0.5
2701,2017,Washington,NECTARINES,Produce,Nectarines,1000.0,1000.0,9918000.0,9850.0,0.5
2702,2017,California,ONIONS,Produce,Onions,45000.0,44800.0,291568000.0,1052800.0,0.5
2703,2017,Colorado,ONIONS,Produce,Onions,3900.0,3600.0,39413000.0,82800.0,0.5
2704,2017,Georgia,ONIONS,Produce,Onions,11600.0,10800.0,128301000.0,189000.0,0.5
2705,2017,Idaho,ONIONS,Produce,Onions,12600.0,12500.0,74192000.0,453125.0,0.5
2706,2017,New Mexico,ONIONS,Produce,Onions,7300.0,7100.0,84490000.0,241400.0,0.5
2707,2017,New York,ONIONS,Produce,Onions,7000.0,6900.0,50682000.0,151800.0,0.5
2708,2017,Oregon,ONIONS,Produce,Onions,24800.0,24500.0,138036000.0,808175.0,0.5
2709,2017,Texas,ONIONS,Produce,Onions,12500.0,11500.0,73913000.0,149500.0,0.5
2710,2017,Washington,ONIONS,Produce,Onions,30000.0,29800.0,161495000.0,990850.0,0.5
2711,2017,California,ORANGES,Produce,Oranges,152000.0,152000.0,888331000.0,1932000.0,0.5
2712,2017,Florida,ORANGES,Produce,Oranges,367500.0,367500.0,1031049000.0,3098000.0,0.5
2713,2017,Texas,ORANGES,Produce,Oranges,8000.0,8000.0,24298000.0,58000.0,0.5
2714,2017,Oregon,BOYSENBERRIES,Produce,Other berries,330.0,330.0,1693000.0,1000.0,0.5
2715,2017,Arizona,DATES,Produce,Other fruit,3500.0,3500.0,52135000.0,8320.0,0.5
2716,2017,California,PRUNES,Produce,Other fruit,45000.0,45000.0,207900000.0,105000.0,0.5
2717,2017,California,DATES,Produce,Other fruit,9900.0,9900.0,150959000.0,35000.0,0.5
2718,2017,Hawaii,PAPAYAS,Produce,Papayas,1100.0,1100.0,9400000.0,12800.0,0.5
2719,2017,Alabama,PEACHES,Produce,Peaches,1500.0,1500.0,4125000.0,1500.0,0.5
2720,2017,California,PEACHES,Produce,Peaches,39300.0,39300.0,385731000.0,553000.0,0.5
2721,2017,Colorado,PEACHES,Produce,Peaches,2500.0,2500.0,21051000.0,10750.0,0.5
