Unnamed: 0,year,state,commodity_name,refed_food_department,refed_food_category,acres_planted,acres_harvested,us_dollars_harvested,tons_harvested,percent_maturity,acres_unharvested,yields_tons_per_acre,price_per_ton,tons_never_harvested,not_marketable,inedible,bad_weather,pests_disease,market_dynamics,other
2329,2016,michigan,cucumbers,produce,cucumbers,41000.0,40400.0,69146000.0,272700.0,0.5,600.0,6.75,253.56068940227357,2025.0,567.0,567.0,85.05000000000001,1.2757500000000002,0.26325,804.411
2330,2016,new jersey,cucumbers,produce,cucumbers,3200.0,3100.0,13645000.0,27125.0,0.5,100.0,8.75,503.0414746543779,437.5,122.50000000000001,122.50000000000001,18.375,0.275625,0.056874999999999995,173.7925
2331,2016,north carolina,cucumbers,produce,cucumbers,11000.0,10800.0,28913000.0,75600.0,0.5,200.0,7.0,382.4470899470899,700.0,196.00000000000003,196.00000000000003,29.400000000000002,0.441,0.091,278.068
2332,2016,ohio,cucumbers,produce,cucumbers,2100.0,2100.0,4823000.0,12600.0,0.5,0.0,6.0,382.77777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333,2016,south carolina,cucumbers,produce,cucumbers,1400.0,1300.0,4842000.0,10400.0,0.5,100.0,8.0,465.5769230769231,400.0,112.00000000000001,112.00000000000001,16.8,0.252,0.052,158.896
2334,2016,texas,cucumbers,produce,cucumbers,6700.0,6400.0,12136000.0,33600.0,0.5,300.0,5.25,361.1904761904762,787.5,220.50000000000003,220.50000000000003,33.075,0.49612500000000004,0.102375,312.8265
2335,2016,wisconsin,cucumbers,produce,cucumbers,6300.0,6200.0,9210000.0,38750.0,0.5,100.0,6.25,237.67741935483872,312.5,87.50000000000001,87.50000000000001,13.125,0.196875,0.040624999999999994,124.13749999999999
2336,2016,california,figs,produce,figs,6500.0,6500.0,29779000.0,32700.0,0.5,0.0,5.030769230769231,910.6727828746177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2337,2016,california,garlic,produce,garlic,30100.0,30100.0,333905000.0,225750.0,0.5,0.0,7.5,1479.0919158361019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2338,2016,california,grapefruit,produce,grapefruit,9500.0,9500.0,67664000.0,152000.0,0.5,0.0,16.0,445.1578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2339,2016,florida,grapefruit,produce,grapefruit,37500.0,37500.0,136224000.0,459000.0,0.5,0.0,12.24,296.7843137254902,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2340,2016,texas,grapefruit,produce,grapefruit,17100.0,17100.0,50430000.0,192000.0,0.5,0.0,11.228070175438596,262.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2341,2016,california,grapes,produce,grapes,841000.0,841000.0,5620842000.0,6752000.0,0.5,0.0,8.028537455410225,832.4706753554502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2342,2016,michigan,grapes,produce,grapes,12600.0,12600.0,29127000.0,93400.0,0.5,0.0,7.412698412698413,311.8522483940043,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2343,2016,missouri,grapes,produce,grapes,1700.0,1700.0,4978000.0,5330.0,0.5,0.0,3.135294117647059,933.9587242026266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2344,2016,new york,grapes,produce,grapes,34000.0,34000.0,63700000.0,171000.0,0.5,0.0,5.029411764705882,372.51461988304095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2345,2016,north carolina,grapes,produce,grapes,2300.0,2300.0,4386000.0,4900.0,0.5,0.0,2.130434782608696,895.1020408163265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2346,2016,ohio,grapes,produce,grapes,1500.0,1500.0,3032000.0,5500.0,0.5,0.0,3.6666666666666665,551.2727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2347,2016,oregon,grapes,produce,grapes,22000.0,22000.0,143380000.0,67000.0,0.5,0.0,3.0454545454545454,2140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2348,2016,pennsylvania,grapes,produce,grapes,13000.0,13000.0,27151000.0,85800.0,0.5,0.0,6.6,316.4452214452214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2349,2016,texas,grapes,produce,grapes,4500.0,4500.0,20664000.0,13600.0,0.5,0.0,3.022222222222222,1519.4117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2350,2016,virginia,grapes,produce,grapes,4000.0,4000.0,16830000.0,8500.0,0.5,0.0,2.125,1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2351,2016,washington,grapes,produce,grapes,73000.0,73000.0,360060000.0,490000.0,0.5,0.0,6.712328767123288,734.8163265306123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2352,2016,california,green beans,produce,green beans,7000.0,7000.0,57689000.0,42000.0,0.5,0.0,6.0,1373.547619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2353,2016,delaware,green beans,produce,green beans,2300.0,2200.0,2660000.0,7150.0,0.5,100.0,3.25,372.02797202797206,162.5,45.50000000000001,45.50000000000001,6.825,0.10237500000000001,0.021124999999999998,64.55149999999999
2354,2016,florida,green beans,produce,green beans,30000.0,29500.0,82701000.0,81125.0,0.5,500.0,2.75,1019.4268104776579,687.5,192.50000000000003,192.50000000000003,28.875000000000004,0.43312500000000004,0.089375,273.10249999999996
2355,2016,georgia,green beans,produce,green beans,14100.0,13400.0,28435000.0,36850.0,0.5,700.0,2.75,771.6417910447761,962.5,269.5,269.5,40.425000000000004,0.606375,0.125125,382.3435
2356,2016,illinois,green beans,produce,green beans,15600.0,15200.0,21435000.0,64600.0,0.5,400.0,4.25,331.8111455108359,850.0,238.00000000000003,238.00000000000003,35.7,0.5355,0.11049999999999999,337.654
2357,2016,indiana,green beans,produce,green beans,3200.0,3000.0,4806000.0,13650.0,0.5,200.0,4.55,352.0879120879121,455.0,127.4,127.4,19.11,0.28665,0.059149999999999994,180.74419999999998
2358,2016,maryland,green beans,produce,green beans,4400.0,4400.0,5185000.0,14300.0,0.5,0.0,3.25,362.5874125874126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2359,2016,michigan,green beans,produce,green beans,19300.0,18400.0,32263000.0,83720.0,0.5,900.0,4.55,385.3678929765886,2047.5,573.3000000000001,573.3000000000001,85.995,1.289925,0.266175,813.3489
2360,2016,minnesota,green beans,produce,green beans,5200.0,5000.0,3804000.0,18250.0,0.5,200.0,3.65,208.43835616438355,365.0,102.2,102.2,15.33,0.22995000000000002,0.04745,144.99259999999998
2361,2016,new jersey,green beans,produce,green beans,2900.0,2700.0,3386000.0,4590.0,0.5,200.0,1.7,737.6906318082789,170.0,47.6,47.6,7.140000000000001,0.1071,0.022099999999999998,67.5308
2362,2016,new york,green beans,produce,green beans,30600.0,28300.0,52146000.0,99050.0,0.5,2300.0,3.5,526.4613831398284,4025.0,1127.0,1127.0,169.05,2.53575,0.52325,1598.8909999999998
2363,2016,north carolina,green beans,produce,green beans,5000.0,4600.0,5829000.0,8970.0,0.5,400.0,1.95,649.8327759197324,390.0,109.20000000000002,109.20000000000002,16.380000000000003,0.2457,0.050699999999999995,154.9236
2364,2016,oregon,green beans,produce,green beans,12200.0,12100.0,17419000.0,81675.0,0.5,100.0,6.75,213.27211509029692,337.5,94.50000000000001,94.50000000000001,14.175,0.212625,0.043875,134.0685
2365,2016,pennsylvania,green beans,produce,green beans,10000.0,9400.0,9075000.0,26790.0,0.5,600.0,2.85,338.7458006718925,855.0,239.40000000000003,239.40000000000003,35.910000000000004,0.5386500000000001,0.11114999999999998,339.6402
2366,2016,tennessee,green beans,produce,green beans,10600.0,10200.0,25239000.0,32640.0,0.5,400.0,3.2,773.2536764705883,640.0,179.20000000000002,179.20000000000002,26.880000000000003,0.4032,0.0832,254.2336
2367,2016,texas,green beans,produce,green beans,2500.0,2200.0,1249000.0,6050.0,0.5,300.0,2.75,206.44628099173553,412.5,115.50000000000001,115.50000000000001,17.325000000000003,0.259875,0.05362499999999999,163.8615
2368,2016,washington,green beans,produce,green beans,2900.0,2900.0,4968000.0,13340.0,0.5,0.0,4.6,372.41379310344826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2369,2016,wisconsin,green beans,produce,green beans,71800.0,66600.0,45634000.0,366300.0,0.5,5200.0,5.5,124.58094458094457,14300.0,4004.0000000000005,4004.0000000000005,600.6,9.009,1.8589999999999998,5680.532
2370,2016,california,honeydew,produce,honeydew,12100.0,12100.0,75111000.0,196625.0,0.5,0.0,16.25,382.0012714558169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2371,2016,california,kiwifruit,produce,kiwis,3900.0,3900.0,44431000.0,28300.0,0.5,0.0,7.256410256410256,1570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2372,2016,arizona,lemons,produce,lemons,7500.0,7500.0,56792105.26,70000.0,0.5,0.0,9.333333333333334,811.3157894285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2373,2016,california,lemons,produce,lemons,47000.0,47000.0,678260000.0,836000.0,0.5,0.0,17.78723404255319,811.3157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2374,2016,arizona,lettuce,produce,lettuce,73100.0,72600.0,920707000.0,1184700.0,0.5,500.0,16.318181818181817,777.1646830421204,4079.545454545454,1142.2727272727273,1142.2727272727273,171.3409090909091,2.570113636363636,0.530340909090909,1620.5586363636362
2375,2016,california,lettuce,produce,lettuce,245600.0,244100.0,2260860000.0,3976350.0,0.5,1500.0,16.289840229414175,568.5767097966728,12217.380172060632,3420.866448176977,3420.866448176977,513.1299672265466,7.696949508398198,1.5882594223678819,4853.232099549365
2376,2016,california,nectarines,produce,nectarines,17000.0,17000.0,122744000.0,141550.0,0.5,0.0,8.326470588235294,867.1423525256093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2377,2016,washington,nectarines,produce,nectarines,1000.0,1000.0,11047000.0,9800.0,0.5,0.0,9.8,1127.2448979591836,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2378,2016,california,onions,produce,onions,44900.0,43000.0,178165000.0,935250.0,0.5,1900.0,21.75,190.4998663458968,20662.5,5785.500000000001,5785.500000000001,867.825,13.017375000000001,2.6861249999999997,8207.9715
2379,2016,colorado,onions,produce,onions,3600.0,3100.0,21902000.0,69750.0,0.5,500.0,22.5,314.00716845878134,5625.0,1575.0000000000002,1575.0000000000002,236.25000000000003,3.54375,0.73125,2234.475
2380,2016,georgia,onions,produce,onions,12400.0,11400.0,115596000.0,148200.0,0.5,1000.0,13.0,780.0,6500.0,1820.0000000000002,1820.0000000000002,273.0,4.095,0.845,2582.06
2381,2016,idaho,onions,produce,onions,13900.0,13700.0,64994000.0,589100.0,0.5,200.0,43.0,110.3276184009506,4300.0,1204.0000000000002,1204.0000000000002,180.60000000000002,2.709,0.5589999999999999,1708.1319999999998
2382,2016,new mexico,onions,produce,onions,6200.0,6100.0,94465000.0,176900.0,0.5,100.0,29.0,534.0022611644997,1450.0,406.00000000000006,406.00000000000006,60.900000000000006,0.9135000000000001,0.18849999999999997,575.9979999999999
2383,2016,new york,onions,produce,onions,7200.0,7000.0,46655000.0,108500.0,0.5,200.0,15.5,430.0,1550.0,434.00000000000006,434.00000000000006,65.10000000000001,0.9765,0.20149999999999998,615.722
2384,2016,oregon,onions,produce,onions,23800.0,23500.0,242676000.0,906000.0,0.5,300.0,38.5531914893617,267.8543046357616,5782.978723404255,1619.2340425531916,1619.2340425531916,242.88510638297873,3.643276595744681,0.7517872340425531,2297.230468085106
2385,2016,texas,onions,produce,onions,11000.0,9200.0,64301000.0,135700.0,0.5,1800.0,14.75,473.8467207074429,13275.0,3717.0000000000005,3717.0000000000005,557.5500000000001,8.36325,1.72575,5273.361
2386,2016,washington,onions,produce,onions,31000.0,30900.0,230564000.0,1120125.0,0.5,100.0,36.25,205.837741323513,1812.5,507.50000000000006,507.50000000000006,76.125,1.141875,0.23562499999999997,719.9975
2387,2016,california,oranges,produce,oranges,157000.0,157000.0,826294000.0,2340000.0,0.5,0.0,14.904458598726114,353.117094017094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2388,2016,florida,oranges,produce,oranges,387000.0,387000.0,1070657000.0,3677000.0,0.5,0.0,9.501291989664082,291.1767745444656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2389,2016,texas,oranges,produce,oranges,7400.0,7400.0,30319000.0,71000.0,0.5,0.0,9.594594594594595,427.0281690140845,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2390,2016,oregon,boysenberries,produce,other berries,340.0,340.0,1345000.0,1080.0,0.5,0.0,3.176470588235294,1245.3703703703704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2391,2016,arizona,dates,produce,other fruit,2200.0,2200.0,21098000.0,6940.0,0.5,0.0,3.1545454545454548,3040.057636887608,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2392,2016,california,dates,produce,other fruit,10100.0,10100.0,75156000.0,30400.0,0.5,0.0,3.00990099009901,2472.2368421052633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2393,2016,california,prunes,produce,other fruit,45000.0,45000.0,117720000.0,54000.0,0.5,0.0,1.2,2180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2394,2016,hawaii,papayas,produce,papayas,700.0,700.0,9713000.0,9880.0,0.5,0.0,14.114285714285714,983.0971659919028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2395,2016,alabama,peaches,produce,peaches,1500.0,1500.0,4545000.0,3300.0,0.5,0.0,2.2,1377.2727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2396,2016,california,peaches,produce,peaches,40200.0,40200.0,350285000.0,569000.0,0.5,0.0,14.154228855721392,615.6151142355009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2397,2016,colorado,peaches,produce,peaches,2500.0,2500.0,27068000.0,13730.0,0.5,0.0,5.492,1971.4493809176984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2398,2016,georgia,peaches,produce,peaches,10000.0,10000.0,42094000.0,43300.0,0.5,0.0,4.33,972.1478060046189,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2399,2016,idaho,peaches,produce,peaches,880.0,880.0,6946000.0,7770.0,0.5,0.0,8.829545454545455,893.951093951094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2400,2016,illinois,peaches,produce,peaches,1100.0,1100.0,13780000.0,5420.0,0.5,0.0,4.927272727272728,2542.4354243542434,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2401,2016,maryland,peaches,produce,peaches,800.0,800.0,3109000.0,2550.0,0.5,0.0,3.1875,1219.2156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2402,2016,michigan,peaches,produce,peaches,2300.0,2300.0,9650000.0,11000.0,0.5,0.0,4.782608695652174,877.2727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2403,2016,missouri,peaches,produce,peaches,1100.0,1100.0,4414000.0,2570.0,0.5,0.0,2.3363636363636364,1717.5097276264592,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2404,2016,new jersey,peaches,produce,peaches,4300.0,4300.0,26244000.0,18470.0,0.5,0.0,4.2953488372093025,1420.898754737412,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2405,2016,new york,peaches,produce,peaches,1400.0,1400.0,3329000.0,2420.0,0.5,0.0,1.7285714285714286,1375.6198347107438,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2406,2016,north carolina,peaches,produce,peaches,900.0,900.0,3483000.0,2700.0,0.5,0.0,3.0,1290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2407,2016,ohio,peaches,produce,peaches,640.0,640.0,2678000.0,1570.0,0.5,0.0,2.453125,1705.7324840764331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2408,2016,pennsylvania,peaches,produce,peaches,4000.0,4000.0,19118000.0,16000.0,0.5,0.0,4.0,1194.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2409,2016,south carolina,peaches,produce,peaches,13000.0,13000.0,67934000.0,63300.0,0.5,0.0,4.869230769230769,1073.2069510268561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2410,2016,texas,peaches,produce,peaches,3000.0,3000.0,9240000.0,4400.0,0.5,0.0,1.4666666666666666,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2411,2016,utah,peaches,produce,peaches,1200.0,1200.0,6970000.0,5160.0,0.5,0.0,4.3,1350.7751937984497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2412,2016,virginia,peaches,produce,peaches,1000.0,1000.0,4355000.0,3250.0,0.5,0.0,3.25,1340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2413,2016,washington,peaches,produce,peaches,2100.0,2100.0,13567000.0,12530.0,0.5,0.0,5.966666666666667,1082.7613727055068,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2414,2016,west virginia,peaches,produce,peaches,950.0,950.0,3815000.0,3500.0,0.5,0.0,3.6842105263157894,1090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2415,2016,california,pears,produce,pears,10400.0,10400.0,95853000.0,175000.0,0.5,0.0,16.826923076923077,547.7314285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2416,2016,oregon,pears,produce,pears,14900.0,14900.0,154082000.0,214910.0,0.5,0.0,14.423489932885905,716.9605881531804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2417,2016,washington,pears,produce,pears,20800.0,20800.0,235828000.0,348860.0,0.5,0.0,16.772115384615386,675.9961015880295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2418,2016,illinois,peas,produce,peas,7100.0,6600.0,4047000.0,14850.0,0.5,500.0,2.25,272.52525252525254,562.5,157.50000000000003,157.50000000000003,23.625,0.354375,0.073125,223.4475
2419,2016,minnesota,peas,produce,peas,52300.0,46300.0,23808000.0,94915.0,0.5,6000.0,2.05,250.8349575936364,6149.999999999999,1722.0,1722.0,258.29999999999995,3.8744999999999994,0.7994999999999998,2443.0259999999994
2420,2016,new york,peas,produce,peas,8300.0,8100.0,3482000.0,14175.0,0.5,200.0,1.75,245.6437389770723,175.0,49.00000000000001,49.00000000000001,7.3500000000000005,0.11025,0.02275,69.517
2421,2016,oregon,peas,produce,peas,20900.0,18900.0,10884000.0,37800.0,0.5,2000.0,2.0,287.93650793650795,2000.0,560.0,560.0,84.0,1.26,0.25999999999999995,794.48
2422,2016,washington,peas,produce,peas,34200.0,32300.0,27593000.0,80750.0,0.5,1900.0,2.5,341.7089783281734,2375.0,665.0000000000001,665.0000000000001,99.75,1.49625,0.30874999999999997,943.4449999999999
2423,2016,wisconsin,peas,produce,peas,28700.0,27100.0,13007000.0,63685.0,0.5,1600.0,2.35,204.23961686425375,1880.0,526.4000000000001,526.4000000000001,78.96000000000001,1.1844000000000001,0.24439999999999998,746.8112
2424,2016,california,plums,produce,plums,15000.0,15000.0,87460000.0,108800.0,0.5,0.0,7.253333333333333,803.8602941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2425,2016,alaska,potatoes,produce,potatoes,550.0,530.0,3308000.0,7950.0,0.5,20.0,15.0,416.1006289308176,150.0,42.00000000000001,42.00000000000001,6.300000000000001,0.0945,0.0195,59.586
2426,2016,california,potatoes,produce,potatoes,39400.0,38300.0,279443000.0,768600.0,0.5,1100.0,20.06788511749347,363.57403070517825,11037.336814621409,3090.4543080939948,3090.4543080939948,463.5681462140992,6.953522193211488,1.434853785900783,4384.471676240209
2427,2016,california,sweet potatoes,produce,potatoes,20000.0,20000.0,143220000.0,310000.0,0.5,0.0,15.5,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2428,2016,colorado,potatoes,produce,potatoes,57300.0,57100.0,213466000.0,1111800.0,0.5,200.0,19.471103327495623,192.0003597769383,1947.1103327495623,545.1908931698775,545.1908931698775,81.77863397548163,1.2266795096322243,0.2531243432574431,773.4701085814361
2429,2016,florida,potatoes,produce,potatoes,25000.0,22900.0,86650000.0,269100.0,0.5,2100.0,11.751091703056769,321.9992567818655,12338.646288209608,3454.82096069869,3454.82096069869,518.2231441048035,7.773347161572053,1.6040240174672489,4901.403851528385
2430,2016,idaho,potatoes,produce,potatoes,325000.0,324000.0,968274000.0,6966000.0,0.5,1000.0,21.5,139.0,10750.0,3010.0000000000005,3010.0000000000005,451.5,6.7725,1.3975,4270.33
2431,2016,illinois,potatoes,produce,potatoes,7500.0,7400.0,28159000.0,140600.0,0.5,100.0,19.0,200.2773826458037,950.0,266.0,266.0,39.900000000000006,0.5985,0.12349999999999998,377.378
2432,2016,kansas,potatoes,produce,potatoes,4200.0,4200.0,11592000.0,63000.0,0.5,0.0,15.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2433,2016,louisiana,sweet potatoes,produce,potatoes,10000.0,9500.0,32376000.0,76000.0,0.5,500.0,8.0,426.0,2000.0,560.0,560.0,84.0,1.26,0.25999999999999995,794.48
2434,2016,maine,potatoes,produce,potatoes,47000.0,46500.0,173800000.0,755650.0,0.5,500.0,16.2505376344086,230.00066168199564,4062.6344086021504,1137.5376344086021,1137.5376344086021,170.63064516129032,2.5594596774193548,0.5281424731182796,1613.8408924731182
2435,2016,michigan,potatoes,produce,potatoes,48000.0,47000.0,177378000.0,869500.0,0.5,1000.0,18.5,204.0,9250.0,2590.0000000000005,2590.0000000000005,388.5,5.827500000000001,1.2025,3674.47
2436,2016,minnesota,potatoes,produce,potatoes,44000.0,43000.0,155660000.0,860000.0,0.5,1000.0,20.0,181.0,10000.0,2800.0000000000005,2800.0000000000005,420.0,6.3,1.2999999999999998,3972.3999999999996
2437,2016,mississippi,sweet potatoes,produce,potatoes,30000.0,29000.0,112404000.0,246500.0,0.5,1000.0,8.5,456.0,4250.0,1190.0,1190.0,178.5,2.6775,0.5525,1688.27
2438,2016,missouri,potatoes,produce,potatoes,8200.0,7900.0,26751000.0,120500.0,0.5,300.0,15.253164556962025,222.0,2287.974683544304,640.6329113924052,640.6329113924052,96.09493670886077,1.4414240506329115,0.29743670886075946,908.8750632911392
2439,2016,montana,potatoes,produce,potatoes,11100.0,11000.0,46800000.0,184250.0,0.5,100.0,16.75,254.00271370420623,837.5,234.50000000000003,234.50000000000003,35.175000000000004,0.527625,0.10887499999999999,332.6885
2440,2016,nebraska,potatoes,produce,potatoes,16500.0,16400.0,81180000.0,369000.0,0.5,100.0,22.5,220.0,1125.0,315.00000000000006,315.00000000000006,47.25,0.70875,0.14625,446.895
2441,2016,new york,potatoes,produce,potatoes,15000.0,14800.0,44755000.0,177600.0,0.5,200.0,12.0,251.99887387387386,1200.0,336.00000000000006,336.00000000000006,50.400000000000006,0.756,0.156,476.688
2442,2016,north carolina,potatoes,produce,potatoes,14000.0,13600.0,32613000.0,149600.0,0.5,400.0,11.0,218.00133689839572,2200.0,616.0000000000001,616.0000000000001,92.4,1.3860000000000001,0.286,873.928
2443,2016,north carolina,sweet potatoes,produce,potatoes,98000.0,95000.0,309510000.0,855000.0,0.5,3000.0,9.0,362.0,13500.0,3780.0000000000005,3780.0000000000005,567.0,8.505,1.755,5362.74
2444,2016,north dakota,potatoes,produce,potatoes,80000.0,72000.0,222480000.0,1080000.0,0.5,8000.0,15.0,206.0,60000.0,16800.0,16800.0,2520.0,37.800000000000004,7.799999999999999,23834.399999999998
2445,2016,oregon,potatoes,produce,potatoes,45000.0,44900.0,209279000.0,1324550.0,0.5,100.0,29.5,158.0000754973387,1475.0,413.00000000000006,413.00000000000006,61.95,0.92925,0.19174999999999998,585.929
2446,2016,texas,potatoes,produce,potatoes,21500.0,21000.0,141845000.0,414750.0,0.5,500.0,19.75,342.0012055455093,4937.5,1382.5000000000002,1382.5000000000002,207.375,3.110625,0.641875,1961.3725
2447,2016,virginia,potatoes,produce,potatoes,4400.0,4100.0,18192000.0,59450.0,0.5,300.0,14.5,306.00504625735914,2175.0,609.0000000000001,609.0000000000001,91.35000000000001,1.37025,0.28275,863.997
2448,2016,washington,potatoes,produce,potatoes,170000.0,169000.0,813313000.0,5281250.0,0.5,1000.0,31.25,154.0000946745562,15625.0,4375.0,4375.0,656.25,9.84375,2.03125,6206.875
2449,2016,wisconsin,potatoes,produce,potatoes,69000.0,68000.0,343128000.0,1479000.0,0.5,1000.0,21.75,232.0,10875.0,3045.0000000000005,3045.0000000000005,456.75,6.85125,1.4137499999999998,4319.985
2450,2016,california,pumpkins,produce,pumpkins,4900.0,4800.0,23976000.0,64800.0,0.5,100.0,13.5,370.0,675.0,189.00000000000003,189.00000000000003,28.35,0.42525,0.08775,268.137
2451,2016,illinois,pumpkins,produce,pumpkins,18100.0,17400.0,42824000.0,339300.0,0.5,700.0,19.5,126.21279104037724,6825.0,1911.0000000000002,1911.0000000000002,286.65000000000003,4.29975,0.8872499999999999,2711.163
2452,2016,indiana,pumpkins,produce,pumpkins,7100.0,7000.0,13608000.0,47250.0,0.5,100.0,6.75,288.0,337.5,94.50000000000001,94.50000000000001,14.175,0.212625,0.043875,134.0685
2453,2016,michigan,pumpkins,produce,pumpkins,5400.0,5100.0,11909000.0,39525.0,0.5,300.0,7.75,301.30297280202404,1162.5,325.50000000000006,325.50000000000006,48.825,0.732375,0.15112499999999998,461.7915
2454,2016,minnesota,pumpkins,produce,pumpkins,2100.0,2000.0,3950000.0,11000.0,0.5,100.0,5.5,359.09090909090907,275.0,77.00000000000001,77.00000000000001,11.55,0.17325000000000002,0.03575,109.241
2455,2016,new jersey,pumpkins,produce,pumpkins,2100.0,2000.0,5340000.0,10000.0,0.5,100.0,5.0,534.0,250.0,70.0,70.0,10.5,0.1575,0.032499999999999994,99.31
2456,2016,new york,pumpkins,produce,pumpkins,6500.0,5700.0,12717000.0,32775.0,0.5,800.0,5.75,388.0091533180778,2300.0,644.0000000000001,644.0000000000001,96.60000000000001,1.449,0.299,913.6519999999999
2457,2016,north carolina,pumpkins,produce,pumpkins,3100.0,2900.0,18661000.0,37700.0,0.5,200.0,13.0,494.9867374005305,1300.0,364.00000000000006,364.00000000000006,54.6,0.8190000000000001,0.16899999999999998,516.4119999999999
2458,2016,ohio,pumpkins,produce,pumpkins,3800.0,3500.0,9362000.0,26250.0,0.5,300.0,7.5,356.64761904761906,1125.0,315.00000000000006,315.00000000000006,47.25,0.70875,0.14625,446.895
2459,2016,oregon,pumpkins,produce,pumpkins,2200.0,2100.0,5146000.0,24150.0,0.5,100.0,11.5,213.0848861283644,575.0,161.00000000000003,161.00000000000003,24.150000000000002,0.36225,0.07475,228.41299999999998
2460,2016,pennsylvania,pumpkins,produce,pumpkins,7400.0,7000.0,24158000.0,59500.0,0.5,400.0,8.5,406.01680672268907,1700.0,476.00000000000006,476.00000000000006,71.4,1.071,0.22099999999999997,675.308
2461,2016,tennessee,pumpkins,produce,pumpkins,1500.0,1400.0,4641000.0,10500.0,0.5,100.0,7.5,442.0,375.0,105.00000000000001,105.00000000000001,15.750000000000002,0.23625000000000002,0.048749999999999995,148.965
2462,2016,texas,pumpkins,produce,pumpkins,4400.0,4000.0,17056000.0,82000.0,0.5,400.0,20.5,208.0,4100.0,1148.0,1148.0,172.20000000000002,2.583,0.5329999999999999,1628.684
2463,2016,virginia,pumpkins,produce,pumpkins,3800.0,3600.0,18421000.0,30600.0,0.5,200.0,8.5,601.9934640522875,850.0,238.00000000000003,238.00000000000003,35.7,0.5355,0.11049999999999999,337.654
2464,2016,washington,pumpkins,produce,pumpkins,3000.0,2900.0,13538000.0,26100.0,0.5,100.0,9.0,518.6973180076628,450.0,126.00000000000001,126.00000000000001,18.900000000000002,0.28350000000000003,0.058499999999999996,178.75799999999998
